"","ID","Description","setSize","enrichmentScore","NES","pvalue","p.adjust","qvalues","rank","leading_edge","core_enrichment","Flow"
"KEGG_DILATED_CARDIOMYOPATHY40","KEGG_DILATED_CARDIOMYOPATHY","KEGG_DILATED_CARDIOMYOPATHY",41,-0.318187945152832,-0.8723675883765,0.696374622356495,0.850791900561347,0.670398429916009,2202,"tags=27%, list=18%, signal=22%","ITGAV/TNNI3/EMD/CACNA2D4/ITGB6/ADCY3/ITGB1/GNAS/ITGB5/DAG1/ITGA3","P5: C1->G2"
"KEGG_ALZHEIMERS_DISEASE40","KEGG_ALZHEIMERS_DISEASE","KEGG_ALZHEIMERS_DISEASE",117,0.25994598439677,0.902454036981857,0.696551724137931,0.850791900561347,0.670398429916009,1286,"tags=18%, list=11%, signal=16%","NDUFA4L2/COX7A2/NDUFB5/COX6B1/NDUFA1/GAPDH/UQCRH/COX7C/FAS/GNAQ/COX5B/BID/MAPK3/NDUFB3/ITPR2/COX8A/NDUFS7/UQCRB/COX4I1/APAF1/NDUFB2","P5: C1->G2"
"KEGG_BETA_ALANINE_METABOLISM40","KEGG_BETA_ALANINE_METABOLISM","KEGG_BETA_ALANINE_METABOLISM",15,0.346402715672631,0.808909423082372,0.702005730659026,0.850791900561347,0.670398429916009,144,"tags=7%, list=1%, signal=7%","ALDH2","P5: C1->G2"
"KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS40","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS","KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS",13,-0.392873767580654,-0.845933010700421,0.704615384615385,0.850791900561347,0.670398429916009,2003,"tags=23%, list=16%, signal=19%","DHDDS/HMGCS1/PMVK","P5: C1->G2"
"KEGG_NEUROTROPHIN_SIGNALING_PATHWAY40","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY","KEGG_NEUROTROPHIN_SIGNALING_PATHWAY",91,-0.280343812368037,-0.880024398964848,0.704941860465116,0.850791900561347,0.670398429916009,2986,"tags=30%, list=25%, signal=23%","SORT1/MAPK14/PRDM4/CRK/CAMK2G/IRS2/RAF1/KIDINS220/CALM2/MAP2K2/MAP3K3/CALM3/RHOA/YWHAB/NFKBIB/SHC2/RELA/YWHAG/ARHGDIB/MAP2K1/YWHAZ/BAD/HRAS/MAPK9/KRAS/ARHGDIA/IRAK1","P5: C1->G2"
"KEGG_ERBB_SIGNALING_PATHWAY40","KEGG_ERBB_SIGNALING_PATHWAY","KEGG_ERBB_SIGNALING_PATHWAY",67,-0.290131614484924,-0.864037609813449,0.716216216216216,0.858478341355054,0.676455114090298,2751,"tags=25%, list=23%, signal=20%","CRK/CAMK2G/MTOR/RAF1/PAK6/EIF4EBP1/MAP2K2/CDKN1A/SHC2/MAP2K1/BAD/HRAS/MAPK9/PAK2/KRAS/EGFR/ABL2","P5: C1->G2"
"KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES40","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES","KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GLOBO_SERIES",10,-0.39866747559058,-0.81088321615723,0.740740740740741,0.881834215167548,0.694858840222249,581,"tags=60%, list=5%, signal=57%","HEXB/NAGA/GLA/ST3GAL2/HEXA/ST3GAL1","P5: C1->G2"
"KEGG_SULFUR_METABOLISM40","KEGG_SULFUR_METABOLISM","KEGG_SULFUR_METABOLISM",11,-0.38478265732125,-0.801910562461248,0.752655538694992,0.889964319402863,0.701265117845263,2883,"tags=45%, list=24%, signal=35%","SUOX/SULT1A3/CHST12/SULT1A1/PAPSS1","P5: C1->G2"
"KEGG_ONE_CARBON_POOL_BY_FOLATE40","KEGG_ONE_CARBON_POOL_BY_FOLATE","KEGG_ONE_CARBON_POOL_BY_FOLATE",16,0.320983546521598,0.769281342962362,0.761904761904762,0.894854586129754,0.705118500950362,1555,"tags=25%, list=13%, signal=22%","MTHFD2/MTHFR/MTHFS/SHMT2","P5: C1->G2"
"KEGG_DORSO_VENTRAL_AXIS_FORMATION40","KEGG_DORSO_VENTRAL_AXIS_FORMATION","KEGG_DORSO_VENTRAL_AXIS_FORMATION",20,-0.326566700060256,-0.779958473422569,0.772036474164134,0.900709219858156,0.709731776249134,1058,"tags=40%, list=9%, signal=37%","MAPK1/ETV7/ETV6/NOTCH4/ETS1/MAP2K1/KRAS/EGFR","P5: C1->G2"
"KEGG_BASAL_CELL_CARCINOMA40","KEGG_BASAL_CELL_CARCINOMA","KEGG_BASAL_CELL_CARCINOMA",29,-0.307937990939462,-0.795975003995907,0.780966767371601,0.905093935695564,0.713186800457858,992,"tags=24%, list=8%, signal=22%","WNT3/DVL3/FZD6/FZD3/DVL1/WNT10A/BMP4","P5: C1->G2"
"KEGG_P53_SIGNALING_PATHWAY40","KEGG_P53_SIGNALING_PATHWAY","KEGG_P53_SIGNALING_PATHWAY",56,-0.282729907726932,-0.813247499477981,0.79788838612368,0.917772298540175,0.723176969075265,1384,"tags=18%, list=11%, signal=16%","PMAIP1/CDKN1A/CASP8/CDK6/ZMAT3/EI24/CYCS/MDM4/CDK4/CCND1","P5: C1->G2"
"KEGG_GLYCEROLIPID_METABOLISM40","KEGG_GLYCEROLIPID_METABOLISM","KEGG_GLYCEROLIPID_METABOLISM",30,0.287208130044862,0.777919677410114,0.802395209580838,0.917772298540175,0.723176969075265,1443,"tags=20%, list=12%, signal=18%","ALDH2/GK/MBOAT1/MBOAT2/DGKA/ALDH9A1","P5: C1->G2"
"KEGG_RENAL_CELL_CARCINOMA40","KEGG_RENAL_CELL_CARCINOMA","KEGG_RENAL_CELL_CARCINOMA",56,0.267009522033256,0.824462846856602,0.808259587020649,0.918476803432556,0.723732097742345,1618,"tags=25%, list=13%, signal=22%","RAC1/RAP1A/RBX1/CDC42/GRB2/MAPK3/MET/CREBBP/VEGFA/EP300/PIK3CB/GAB1/SOS1/PAK1","P5: C1->G2"
"KEGG_PROSTATE_CANCER40","KEGG_PROSTATE_CANCER","KEGG_PROSTATE_CANCER",68,-0.267984104818238,-0.802011690913446,0.824143070044709,0.930484111340801,0.733193495252,1429,"tags=18%, list=12%, signal=16%","MAP2K2/CHUK/CDKN1A/RELA/IKBKG/MAP2K1/IGF1R/BAD/HRAS/KRAS/EGFR/CCND1","P5: C1->G2"
"KEGG_TGF_BETA_SIGNALING_PATHWAY40","KEGG_TGF_BETA_SIGNALING_PATHWAY","KEGG_TGF_BETA_SIGNALING_PATHWAY",55,0.260847317409377,0.808056985264234,0.837142857142857,0.934850772268029,0.736634292734507,1664,"tags=25%, list=14%, signal=22%","ID1/BMP2/RBX1/ROCK1/MAPK3/BMPR2/SMAD2/CREBBP/SP1/EP300/SMURF2/ZFYVE16/SMAD5/ROCK2","P5: C1->G2"
"KEGG_N_GLYCAN_BIOSYNTHESIS40","KEGG_N_GLYCAN_BIOSYNTHESIS","KEGG_N_GLYCAN_BIOSYNTHESIS",40,-0.281576620472321,-0.767886642232067,0.841945288753799,0.934850772268029,0.736634292734507,1830,"tags=20%, list=15%, signal=17%","FUT8/ALG5/STT3A/MAN2A2/MGAT1/DPM1/DAD1/ALG3","P5: C1->G2"
"KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION40","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION","KEGG_VASOPRESSIN_REGULATED_WATER_REABSORPTION",38,0.275403214013556,0.775216550876422,0.844036697247706,0.934850772268029,0.736634292734507,1304,"tags=21%, list=11%, signal=19%","CREB3L1/PRKACB/RAB11A/DYNC1I2/AQP3/DCTN2/CREB3L2/DYNLL1","P5: C1->G2"
"KEGG_LONG_TERM_POTENTIATION40","KEGG_LONG_TERM_POTENTIATION","KEGG_LONG_TERM_POTENTIATION",42,0.262241830183354,0.762372968844225,0.855932203389831,0.939417177914111,0.740232483048111,1051,"tags=19%, list=9%, signal=17%","PRKACB/RAP1A/GNAQ/MAPK3/PRKCA/ITPR2/CREBBP/PPP1CB","P5: C1->G2"
"KEGG_VEGF_SIGNALING_PATHWAY40","KEGG_VEGF_SIGNALING_PATHWAY","KEGG_VEGF_SIGNALING_PATHWAY",55,-0.270471690837974,-0.773320228713541,0.858895705521472,0.939417177914111,0.740232483048111,2979,"tags=35%, list=24%, signal=26%","PIK3R1/AKT1/MAPK1/PLA2G2F/MAPK14/RAC3/PPP3CC/PXN/RAF1/PLA2G12A/MAP2K2/SHC2/PPP3CA/MAP2K1/BAD/HRAS/MAPKAPK3/KRAS/SPHK1","P5: C1->G2"
"KEGG_SELENOAMINO_ACID_METABOLISM40","KEGG_SELENOAMINO_ACID_METABOLISM","KEGG_SELENOAMINO_ACID_METABOLISM",21,-0.288917271070753,-0.699573677224777,0.882530120481928,0.958779869324597,0.755489701542991,2340,"tags=24%, list=19%, signal=19%","METTL2B/MAT2A/PAPSS1/SEPHS2/AHCYL1","P5: C1->G2"
"KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION40","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION","KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION",61,-0.260893985380058,-0.765351365614812,0.887556221889055,0.958779869324597,0.755489701542991,2040,"tags=25%, list=17%, signal=21%","RAF1/PLA2G12A/CALM2/MYL6B/MAP2K2/CALM3/RHOA/ADCY3/GNAS/GNA12/CALD1/MAP2K1/MYL9/ITPR3/RAMP1","P5: C1->G2"
"KEGG_PRION_DISEASES40","KEGG_PRION_DISEASES","KEGG_PRION_DISEASES",21,-0.27947530333396,-0.676711243056732,0.903614457831325,0.965401969502355,0.760707717322156,2010,"tags=19%, list=17%, signal=16%","MAP2K2/STIP1/MAP2K1/PRNP","P5: C1->G2"
"KEGG_LYSINE_DEGRADATION40","KEGG_LYSINE_DEGRADATION","KEGG_LYSINE_DEGRADATION",34,0.250474351508424,0.695524878138183,0.916417910447761,0.965401969502355,0.760707717322156,786,"tags=9%, list=6%, signal=8%","ALDH2/HADH/OGDH","P5: C1->G2"
"KEGG_ETHER_LIPID_METABOLISM40","KEGG_ETHER_LIPID_METABOLISM","KEGG_ETHER_LIPID_METABOLISM",18,-0.269930582831654,-0.626724538593994,0.918586789554531,0.965401969502355,0.760707717322156,176,"tags=28%, list=1%, signal=27%","PAFAH1B2/PLA2G2F/PAFAH1B1/PLA2G12A/LPCAT1","P5: C1->G2"
"KEGG_LEISHMANIA_INFECTION40","KEGG_LEISHMANIA_INFECTION","KEGG_LEISHMANIA_INFECTION",39,-0.259842799322701,-0.704195258007154,0.922492401215805,0.965401969502355,0.760707717322156,2979,"tags=26%, list=24%, signal=19%","MAPK14/TAB2/NCF2/STAT1/HLA-DPB1/MAP3K7/NFKBIB/RELA/ITGB1/IRAK1","P5: C1->G2"
"KEGG_OLFACTORY_TRANSDUCTION40","KEGG_OLFACTORY_TRANSDUCTION","KEGG_OLFACTORY_TRANSDUCTION",12,-0.292097694102561,-0.621650055211638,0.925981873111782,0.965401969502355,0.760707717322156,2689,"tags=50%, list=22%, signal=39%","PRKX/PRKACA/CAMK2G/CALM2/CALM3/ADCY3","P5: C1->G2"
"KEGG_GNRH_SIGNALING_PATHWAY40","KEGG_GNRH_SIGNALING_PATHWAY","KEGG_GNRH_SIGNALING_PATHWAY",69,-0.242108483317018,-0.725490232573691,0.932228915662651,0.965401969502355,0.760707717322156,2689,"tags=23%, list=22%, signal=18%","CAMK2G/MAP3K2/RAF1/PLA2G12A/CALM2/MAP2K2/MAP3K3/CALM3/ADCY3/GNAS/MAP2K1/HRAS/MAPK9/KRAS/ITPR3/EGFR","P5: C1->G2"
"KEGG_MELANOGENESIS40","KEGG_MELANOGENESIS","KEGG_MELANOGENESIS",62,-0.244452084236819,-0.718263391795127,0.941529235382309,0.965401969502355,0.760707717322156,2756,"tags=24%, list=23%, signal=19%","FZD6/CAMK2G/RAF1/FZD3/CALM2/MAP2K2/CALM3/ADCY3/GNAS/MAP2K1/DVL1/WNT10A/HRAS/KRAS/GNAI2","P5: C1->G2"
"KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY40","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY","KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY",55,0.239078514352242,0.74062123953428,0.942857142857143,0.965401969502355,0.760707717322156,1616,"tags=20%, list=13%, signal=17%","RAC1/BCL10/VAV3/BLNK/GRB2/MAPK3/NFAT5/PIK3CB/DAPP1/RASGRP3/SOS1","P5: C1->G2"
"KEGG_ABC_TRANSPORTERS40","KEGG_ABC_TRANSPORTERS","KEGG_ABC_TRANSPORTERS",21,-0.257770218396344,-0.624155346941523,0.944277108433735,0.965401969502355,0.760707717322156,4791,"tags=52%, list=39%, signal=32%","ABCD4/ABCC5/ABCC3/ABCB10/ABCC4/ABCC10/ABCB9/ABCC1/ABCB8/ABCD1/TAP1","P5: C1->G2"
"KEGG_TYROSINE_METABOLISM40","KEGG_TYROSINE_METABOLISM","KEGG_TYROSINE_METABOLISM",19,-0.249210987447338,-0.584640461540535,0.949230769230769,0.965401969502355,0.760707717322156,2962,"tags=26%, list=24%, signal=20%","GOT1/ADH5/METTL2B/MAOB/FAH","P5: C1->G2"
"KEGG_MTOR_SIGNALING_PATHWAY40","KEGG_MTOR_SIGNALING_PATHWAY","KEGG_MTOR_SIGNALING_PATHWAY",35,-0.238923783015989,-0.637849677906734,0.956521739130435,0.965401969502355,0.760707717322156,3711,"tags=34%, list=31%, signal=24%","PIK3R1/AKT1/MAPK1/ULK3/TSC2/CAB39L/MTOR/EIF4EBP1/STK11/RHEB/VEGFB/RICTOR","P5: C1->G2"
"KEGG_INSULIN_SIGNALING_PATHWAY40","KEGG_INSULIN_SIGNALING_PATHWAY","KEGG_INSULIN_SIGNALING_PATHWAY",100,-0.227992458385581,-0.726371384523502,0.959885386819484,0.965401969502355,0.760707717322156,2779,"tags=24%, list=23%, signal=19%","SOCS4/CRK/MTOR/IRS2/RAF1/PRKAG1/PRKAR1A/PRKAR1B/EIF4EBP1/TRIP10/CALM2/MAP2K2/CALM3/SHC2/MAP2K1/PTPN1/RHEB/PRKAR2A/PRKAG2/BAD/HRAS/MAPK9/EXOC7/KRAS","P5: C1->G2"
"KEGG_AMINOACYL_TRNA_BIOSYNTHESIS40","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS","KEGG_AMINOACYL_TRNA_BIOSYNTHESIS",20,-0.228518219775603,-0.545783516238905,0.978723404255319,0.978723404255319,0.771204607262838,4318,"tags=20%, list=35%, signal=13%","FARSB/RARS2/FARSA/CARS2","P5: C1->G2"
"KEGG_SPLICEOSOME41","KEGG_SPLICEOSOME","KEGG_SPLICEOSOME",113,-0.707303714189861,-2.22189972673975,1e-10,1.75e-08,1.48421052631579e-08,1535,"tags=53%, list=13%, signal=47%","LSM7/USP39/SLU7/CHERP/PRPF31/RBM25/CDC5L/SF3A3/PRPF19/PCBP1/SNRPD3/SNRNP200/SRSF4/SNRNP40/THOC3/PRPF4/PPIL1/DDX46/SNRPB2/SF3B4/SF3B5/SF3B2/LSM2/EFTUD2/SNRPD2/EIF4A3/RBMX/HNRNPK/PUF60/MAGOHB/SRSF1/WBP11/SNRPA1/U2SURP/TXNL4A/DDX42/SNRPA/U2AF1/SRSF9/TCERG1/HNRNPM/HNRNPU/PRPF40A/SRSF2/SNRPG/SNRPE/SRSF3/HNRNPC/MAGOH/SNRPB/HNRNPA3/PPIH/SNRPF/ALYREF/SNRPD1/LSM4/SNRPC/HNRNPA1/LSM3/LSM5","P5: C2->G0"
"KEGG_PROTEASOME41","KEGG_PROTEASOME","KEGG_PROTEASOME",39,-0.829473240474386,-2.22401776076895,1.35478196307779e-08,1.18543421769307e-06,1.00539082523141e-06,1480,"tags=77%, list=12%, signal=68%","PSMB9/PSME4/PSMD11/PSMD6/PSMD7/PSMC1/PSMC2/PSMD14/PSMD4/PSMD12/PSMB8/PSMA1/PSMF1/PSMD13/POMP/PSMD1/PSMB7/PSMA5/PSMB4/PSMA3/PSMB1/PSMD8/PSME2/PSMA7/PSMD3/PSMB2/PSMD2/PSMB6/PSMB3/PSMA4","P5: C2->G0"
"KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION41","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION","KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION",97,0.561394483464785,1.98647946882225,2.66515371517092e-06,0.000155467300051637,0.000131854973276877,1901,"tags=27%, list=16%, signal=23%","CCL15/CCL28/PRLR/IL2RG/CXCL2/IL18/TNFSF15/CXCL3/PDGFA/VEGFA/TNFRSF14/IFNGR2/BMP2/TNFSF9/LIF/IL4R/TNFRSF21/CCL20/IL6ST/TNFRSF1A/IFNAR1/BMPR2/IL10RB/MET/IL7/EGFR","P5: C2->G0"
"KEGG_CELL_CYCLE41","KEGG_CELL_CYCLE","KEGG_CELL_CYCLE",114,-0.582304423860596,-1.82959441932606,3.78325943530446e-05,0.0016551760029457,0.0014037883694156,1606,"tags=30%, list=13%, signal=26%","BUB1B/YWHAB/CDK1/E2F3/CDKN1B/PCNA/CDKN2D/ANAPC1/SMC3/CDC6/HDAC2/YWHAZ/MCM3/ANAPC5/MCM4/BUB3/CCND1/ORC6/PLK1/TFDP1/PRKDC/MAD2L2/ANAPC11/MCM7/BUB1/YWHAQ/CCNA2/RAD21/DBF4/CCNB2/CDC20/CCNB1/MAD2L1/PTTG1","P5: C2->G0"
"KEGG_OOCYTE_MEIOSIS41","KEGG_OOCYTE_MEIOSIS","KEGG_OOCYTE_MEIOSIS",82,-0.624094965157712,-1.88022445392478,0.000145463452818262,0.00474616673608463,0.00402532035962667,1260,"tags=24%, list=10%, signal=22%","MAPK1/MAP2K1/PPP1CA/PPP2CA/ANAPC1/SMC3/YWHAZ/ANAPC5/PLK1/AURKA/MAD2L2/ANAPC11/BUB1/YWHAQ/CALM3/CCNB2/CDC20/CCNB1/MAD2L1/PTTG1","P5: C2->G0"
"KEGG_RNA_DEGRADATION41","KEGG_RNA_DEGRADATION","KEGG_RNA_DEGRADATION",50,-0.6866391721573,-1.91714953768773,0.000162725716665759,0.00474616673608463,0.00402532035962667,2057,"tags=48%, list=17%, signal=40%","CNOT4/LSM7/XRN2/CNOT6/EXOSC2/CNOT1/MPHOSPH6/EXOSC1/EXOSC9/EXOSC7/PAPOLA/CNOT7/LSM2/PNPT1/EXOSC6/LSM1/EXOSC8/HSPA9/WDR61/ENO1/LSM4/HSPD1/LSM3/LSM5","P5: C2->G0"
"KEGG_PARKINSONS_DISEASE41","KEGG_PARKINSONS_DISEASE","KEGG_PARKINSONS_DISEASE",81,-0.583788157156969,-1.75471730104376,0.000677876836397198,0.01694692090993,0.0143730276589481,2206,"tags=53%, list=18%, signal=44%","NDUFV3/NDUFV2/NDUFA5/NDUFA9/COX6C/SDHB/SDHD/NDUFB2/NDUFB7/SLC25A6/NDUFA10/NDUFS8/VDAC3/NDUFB3/UQCRFS1/UBE2J2/UQCRC2/NDUFB9/NDUFC2/NDUFV1/PPID/NDUFA4/UBE2L3/NDUFS6/UQCRQ/NDUFS5/UBE2G2/VDAC1/COX5A/NDUFB4/PARK7/UQCRH/NDUFA6/NDUFA2/COX7A2L/CYC1/COX6A1/NDUFAB1/UBB/CYCS/COX8A/SLC25A5/NDUFB6","P5: C2->G0"
"KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION41","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION","KEGG_PROGESTERONE_MEDIATED_OOCYTE_MATURATION",59,-0.627608094224865,-1.80692718381296,0.0011667134063088,0.0246326828127663,0.020891478355489,1527,"tags=24%, list=13%, signal=21%","CDK1/MAPK9/MAPK1/MAP2K1/ANAPC1/ANAPC5/PLK1/MAD2L2/ANAPC11/BUB1/CCNA2/CCNB2/CCNB1/MAD2L1","P5: C2->G0"
"KEGG_ENDOCYTOSIS41","KEGG_ENDOCYTOSIS","KEGG_ENDOCYTOSIS",145,0.406521814364528,1.51262465330805,0.00129470906389804,0.0246326828127663,0.020891478355489,2645,"tags=38%, list=22%, signal=30%","ERBB3/IL2RG/LDLR/DNM2/VPS25/RAB11FIP1/DAB2/CHMP5/EHD2/CLTB/ARFGAP3/SRC/PSD4/PIP5K1B/CHMP1B/VPS28/CHMP4B/CHMP2B/FGFR3/ASAP2/EPN3/STAMBP/SH3GLB1/AP2A2/CHMP2A/ARAP2/VPS37B/CHMP4C/CBLC/AP2A1/PRKCI/PARD3/IGF1R/SH3KBP1/SH3GLB2/PDCD6IP/RAB11B/MET/LDLRAP1/EGFR/AGAP1/SMAP2/PRKCZ/RABEP1/ARAP1/EHD4/RUFY1/EPS15/ACAP2/GRK5/VPS37C/VTA1/STAM2/NEDD4/CHMP4A","P5: C2->G0"
"KEGG_HUNTINGTONS_DISEASE41","KEGG_HUNTINGTONS_DISEASE","KEGG_HUNTINGTONS_DISEASE",134,-0.497561027014984,-1.58994231899298,0.00154392496532779,0.0246326828127663,0.020891478355489,2246,"tags=43%, list=18%, signal=36%","NRF1/NDUFV3/NDUFV2/SOD2/NDUFA5/NDUFA9/COX6C/SDHB/SDHD/NDUFB2/NDUFB7/POLR2B/AP2B1/SLC25A6/AP2M1/NDUFA10/NDUFS8/CLTA/IFT57/VDAC3/NDUFB3/POLR2C/GPX1/UQCRFS1/UQCRC2/NDUFB9/NDUFC2/NDUFV1/PPID/POLR2E/NDUFA4/HDAC2/POLR2J/NDUFS6/CLTC/UQCRQ/NDUFS5/POLR2G/VDAC1/POLR2H/POLR2F/COX5A/NDUFB4/SIN3A/UQCRH/SOD1/NDUFA6/NDUFA2/COX7A2L/CYC1/COX6A1/NDUFAB1/POLR2A/CYCS/POLR2K/COX8A/SLC25A5/NDUFB6","P5: C2->G0"
"KEGG_DNA_REPLICATION41","KEGG_DNA_REPLICATION","KEGG_DNA_REPLICATION",36,-0.674924124206062,-1.76884157584737,0.00154834006251674,0.0246326828127663,0.020891478355489,2080,"tags=56%, list=17%, signal=46%","MCM6/POLD3/RFC3/RNASEH1/RFC1/PCNA/RPA2/RPA1/RNASEH2C/POLE4/RNASEH2A/POLD2/MCM3/RNASEH2B/FEN1/MCM4/SSBP1/POLE3/MCM7/RPA3","P5: C2->G0"
"KEGG_PURINE_METABOLISM41","KEGG_PURINE_METABOLISM","KEGG_PURINE_METABOLISM",113,-0.510863144099458,-1.60480803013471,0.00271559200413542,0.0386363205139679,0.0327682477742525,1584,"tags=31%, list=13%, signal=27%","DCK/PDE6D/GUK1/ADSL/POLR1C/IMPDH1/POLR2C/GART/PRPS2/POLR2E/POLR2J/NUDT5/POLE4/PPAT/POLD2/PNPT1/GMPS/ATIC/DGUOK/POLR2G/PRPS1/POLR2H/POLR2F/POLR1D/HPRT1/PKM/POLE3/POLR2A/AK2/PAICS/IMPDH2/RRM2/POLR2K/RRM1/NME1","P5: C2->G0"
"KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION41","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION","KEGG_NEUROACTIVE_LIGAND_RECEPTOR_INTERACTION",43,0.578988396953802,1.7561213466745,0.0028701266667519,0.0386363205139679,0.0327682477742525,3363,"tags=42%, list=28%, signal=30%","PRLR/GPR35/F2RL1/GABRP/PTAFR/GABBR1/LPAR6/PARD3/ADRA2C/LPAR2/P2RX4/C5AR1/VIPR1/CHRNB1/PRSS3/BDKRB2/GABRE/PRSS1","P5: C2->G0"
"KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION41","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION","KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION",37,-0.662789294129316,-1.74622508619021,0.00317359318311001,0.0396699147888751,0.0336448600615422,1364,"tags=32%, list=11%, signal=29%","LGMN/HLA-C/PDIA3/HSPA4/TAP1/B2M/CTSB/HLA-A/PSME2/HLA-B/CALR/CANX","P5: C2->G0"
"KEGG_PYRIMIDINE_METABOLISM41","KEGG_PYRIMIDINE_METABOLISM","KEGG_PYRIMIDINE_METABOLISM",84,-0.533025991455717,-1.61284790386664,0.00427950195127157,0.049927522764835,0.0423445456231082,1875,"tags=31%, list=15%, signal=26%","POLR1B/AK3/UCK2/POLR2B/CTPS1/DCK/POLR1C/POLR2C/POLR2E/POLR2J/POLE4/POLD2/PNPT1/POLR2G/POLR2H/POLR2F/POLR1D/TYMS/POLE3/POLR2A/RRM2/POLR2K/RRM1/NME1/DTYMK/TK1","P5: C2->G0"
"KEGG_STEROID_HORMONE_BIOSYNTHESIS41","KEGG_STEROID_HORMONE_BIOSYNTHESIS","KEGG_STEROID_HORMONE_BIOSYNTHESIS",24,0.656011948591146,1.75991036252513,0.00551881657454506,0.0603620562840866,0.0511942853296614,788,"tags=25%, list=6%, signal=23%","CYP3A5/AKR1C3/AKR1C1/SRD5A3/COMT/HSD17B2","P5: C2->G0"
"KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM41","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM","KEGG_HYPERTROPHIC_CARDIOMYOPATHY_HCM",39,0.555672349358265,1.66438206143038,0.00659339731628818,0.0674726917555945,0.0572249596242937,1907,"tags=38%, list=16%, signal=33%","TPM4/TPM1/ITGB4/ITGB8/ITGB1/ITGA3/CACNA1D/TNNC1/ITGA2/ACE/ITGAV/TNNT2/TNNI3/ITGB6/RYR2","P5: C2->G0"
"KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION41","KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION","KEGG_PATHOGENIC_ESCHERICHIA_COLI_INFECTION",39,-0.619872435997917,-1.66202746490295,0.00694004829486115,0.0674726917555945,0.0572249596242937,1232,"tags=28%, list=10%, signal=25%","CDC42/RHOA/YWHAZ/ARPC2/ARPC1A/TUBA4A/NCL/ARPC5L/YWHAQ/TUBB/TUBA1B","P5: C2->G0"
"KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION41","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION","KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION",17,0.707526497373953,1.74753203051479,0.0078965227823658,0.0727311308902113,0.0616847486046303,14,"tags=12%, list=0%, signal=12%","CCL28/PIGR","P5: C2->G0"
"KEGG_O_GLYCAN_BIOSYNTHESIS41","KEGG_O_GLYCAN_BIOSYNTHESIS","KEGG_O_GLYCAN_BIOSYNTHESIS",20,0.667189934785663,1.72023392020045,0.0112645954324705,0.0985652100341167,0.0835951555778073,1838,"tags=30%, list=15%, signal=26%","ST6GALNAC1/GALNT5/GALNT3/C1GALT1/GCNT3/GALNT12","P5: C2->G0"
"KEGG_DILATED_CARDIOMYOPATHY41","KEGG_DILATED_CARDIOMYOPATHY","KEGG_DILATED_CARDIOMYOPATHY",41,0.532203520996931,1.59942337970066,0.0147918028204438,0.122535422498959,0.103924779382576,1907,"tags=37%, list=16%, signal=31%","TPM4/TPM1/ITGB4/ITGB8/ITGB1/ITGA3/CACNA1D/TNNC1/ITGA2/ITGAV/TNNT2/TNNI3/ITGB6/PRKACB/RYR2","P5: C2->G0"
"KEGG_ONE_CARBON_POOL_BY_FOLATE41","KEGG_ONE_CARBON_POOL_BY_FOLATE","KEGG_ONE_CARBON_POOL_BY_FOLATE",16,-0.734236569927316,-1.63414063266065,0.0154044531141548,0.122535422498959,0.103924779382576,1654,"tags=56%, list=14%, signal=49%","MTHFD1/SHMT1/GART/SHMT2/MTHFS/ATIC/MTHFD1L/TYMS/DHFR","P5: C2->G0"
